source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,1997,-2150000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,1997,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,1998,69821000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,1998,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,1998,97215000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,1998,44818000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,1998,37089000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,1998,5466000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,1998,3828000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,1998,2591000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,1998,-2245000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,1998,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,1998,129982000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,1998,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,1998,171024000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,1998,67698000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,1998,56402000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,1998,8373000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,1998,5824000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,1998,4083000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,1998,-3339000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,1998,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,1999,70650000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,1999,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,1999,104992000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,1999,51112000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,1999,38290000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,1999,5405000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,1999,3592000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,1999,5381000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,1999,-827000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,1999,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,1999,127608000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,1999,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,1999,179809000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,1999,76141000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,1999,57502000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,1999,8140000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,1999,5388000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,1999,7955000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,1999,-1221000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,1999,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2000,73838000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2000,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2000,108776000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2000,54973000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2000,38706000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2000,5106000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2000,3543000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2000,7314000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2000,-1721000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2000,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2000,127044000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2000,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2000,183701000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2000,80685000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2000,57054000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2000,7573000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2000,5244000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2000,10654000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2000,-2505000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2000,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2001,76888000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2001,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2001,125238000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2001,62607000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2001,41594000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2001,5423000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2001,3683000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2001,5333000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2001,-1338000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2001,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2001,128030000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2001,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2001,201264000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2001,90520000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2001,60341000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2001,7897000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2001,5352000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2001,7632000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2001,-1911000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2001,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2002,86957000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2002,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2002,133851000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2002,62740000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2002,48718000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2002,6631000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2002,4048000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2002,4389000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2002,-1702000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2002,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2002,136754000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2002,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2002,212601000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2002,89198000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2002,69623000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2002,9441000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2002,5799000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2002,6226000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2002,-2412000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2002,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2003,109062000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2003,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2003,178316000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2003,78490000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2003,58103000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2003,6670000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2003,4183000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2003,4154000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2003,-1178000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2003,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2003,166307000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2003,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2003,269578000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2003,109261000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2003,81446000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2003,9264000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2003,5889000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2003,5818000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2003,-1652000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2003,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2004,116111000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2004,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2004,189763000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2004,83073000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2004,64641000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2004,6137000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2004,3829000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2004,7977000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2004,-521000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2004,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2004,172010000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2004,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2004,276844000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2004,112776000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2004,88284000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2004,8304000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2004,5258000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2004,10942000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2004,-717000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2004,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2005,121279000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2005,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2005,179215000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2005,96614000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2005,68825000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2005,7260000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2005,4098000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2005,7880000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2005,-1259000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2005,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2005,173982000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2005,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2005,248347000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2005,127794000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2005,91310000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2005,9587000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2005,5431000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2005,10508000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2005,-1684000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2005,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2006,128483000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2006,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2006,213532000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2006,105371000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2006,72855000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2006,9530000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2006,4426000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2006,4754000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2006,-2489000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2006,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2006,178121000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2006,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2006,284502000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2006,136146000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2006,94055000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2006,12319000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2006,5727000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2006,6159000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2006,-3229000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2006,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2007,131756000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2007,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2007,240252000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2007,133772000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2007,77549000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2007,13961000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2007,4024000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2007,2836000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2007,-1905000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2007,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2007,177922000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2007,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2007,311489000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2007,169458000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2007,97864000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2007,17731000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2007,5112000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2007,3586000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2007,-2407000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2007,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2008,139033000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2008,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2008,256223000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2008,165006000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2008,79567000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2008,22064000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2008,2846000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2008,10296000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2008,-1549000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2008,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2008,181739000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2008,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2008,320546000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2008,205795000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2008,98460000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2008,27590000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2008,3534000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2008,12732000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2008,-1912000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2008,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2009,149290000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2009,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2009,271564000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2009,135438000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2009,80005000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2009,26815000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2009,3848000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2009,-1217000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2009,-1219000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2009,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2009,188830000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2009,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2009,336781000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2009,166518000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2009,97592000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2009,32973000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2009,4715000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2009,-1468000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2009,-1482000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2009,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2010,157100000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2010,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2010,293630000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2010,135817000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2010,80234000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2010,22577000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2010,2267000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2010,5639000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2010,-1590000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2010,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2010,193307000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2010,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2010,354669000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2010,164420000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2010,96437000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2010,27422000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2010,2732000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2010,6790000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2010,-1918000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2010,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2011,158389000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2011,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2011,305235000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2011,131898000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2011,76687000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2011,15991000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2011,1833000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2011,2832000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2011,-2086000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2011,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2011,191988000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2011,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2011,360587000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2011,157064000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2011,90530000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2011,19099000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2011,2165000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2011,3361000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2011,-2466000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2011,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2012,158352000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2012,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2012,286775000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2012,118316000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2012,72034000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2012,11367000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2012,1690000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2012,7311000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2012,-456000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2012,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2012,188577000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2012,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2012,333249000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2012,138774000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2012,83785000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2012,13386000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2012,1963000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2012,8491000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2012,-530000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2012,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2013,153531000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2013,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2013,258353000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2013,97763000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2013,63347000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2013,8068000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2013,1489000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2013,4482000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2013,-1672000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2013,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2013,179558000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2013,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2013,295157000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2013,113064000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2013,72780000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2013,9369000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2013,1699000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2013,5140000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2013,-1913000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2013,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2014,150186000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2014,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2014,262453000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2014,100405000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2014,63483000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2014,8392000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2014,1417000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2014,11290000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2014,-1886000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2014,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2014,173266000000
